name,sku,barcode,regular_price,stock,height_cm,color,status
Тестовий світильник 1837,QA-01837,48200001837,4199,16,50,сірий,draft
Тестовий світильник 1838,QA-01838,48200001838,4699,17,75,чорний,draft
Тестовий світильник 1839,QA-01839,48200001839,5199,18,100,зелений,draft
Тестовий світильник 1840,QA-01840,48200001840,5699,19,50,сірий,draft
Тестовий світильник 1841,QA-01841,48200001841,3699,0,75,чорний,draft
Тестовий світильник 1842,QA-01842,48200001842,4199,1,100,зелений,draft
Тестовий світильник 1843,QA-01843,48200001843,4699,2,50,сірий,draft
Тестовий світильник 1844,QA-01844,48200001844,5199,3,75,чорний,draft
Тестовий світильник 1845,QA-01845,48200001845,5699,4,100,зелений,draft
Тестовий світильник 1846,QA-01846,48200001846,3699,5,50,сірий,draft
Тестовий світильник 1847,QA-01847,48200001847,4199,6,75,чорний,draft
Тестовий світильник 1848,QA-01848,48200001848,4699,7,100,зелений,draft
Тестовий світильник 1849,QA-01849,48200001849,5199,8,50,сірий,draft
Тестовий світильник 1850,QA-01850,48200001850,5699,9,75,чорний,draft
Тестовий світильник 1851,QA-01851,48200001851,3699,10,100,зелений,draft
Тестовий світильник 1852,QA-01852,48200001852,4199,11,50,сірий,draft
Тестовий світильник 1853,QA-01853,48200001853,4699,12,75,чорний,draft
Тестовий світильник 1854,QA-01854,48200001854,5199,13,100,зелений,draft
Тестовий світильник 1855,QA-01855,48200001855,5699,14,50,сірий,draft
Тестовий світильник 1856,QA-01856,48200001856,3699,15,75,чорний,draft
Тестовий світильник 1857,QA-01857,48200001857,4199,16,100,зелений,draft
Тестовий світильник 1858,QA-01858,48200001858,4699,17,50,сірий,draft
Тестовий світильник 1859,QA-01859,48200001859,5199,18,75,чорний,draft
Тестовий світильник 1860,QA-01860,48200001860,5699,19,100,зелений,draft
Тестовий світильник 1861,QA-01861,48200001861,3699,0,50,сірий,draft
Тестовий світильник 1862,QA-01862,48200001862,4199,1,75,чорний,draft
Тестовий світильник 1863,QA-01863,48200001863,4699,2,100,зелений,draft
Тестовий світильник 1864,QA-01864,48200001864,5199,3,50,сірий,draft
Тестовий світильник 1865,QA-01865,48200001865,5699,4,75,чорний,draft
Тестовий світильник 1866,QA-01866,48200001866,3699,5,100,зелений,draft
Тестовий світильник 1867,QA-01867,48200001867,4199,6,50,сірий,draft
Тестовий світильник 1868,QA-01868,48200001868,4699,7,75,чорний,draft
Тестовий світильник 1869,QA-01869,48200001869,5199,8,100,зелений,draft
Тестовий світильник 1870,QA-01870,48200001870,5699,9,50,сірий,draft
Тестовий світильник 1871,QA-01871,48200001871,3699,10,75,чорний,draft
Тестовий світильник 1872,QA-01872,48200001872,4199,11,100,зелений,draft
Тестовий світильник 1873,QA-01873,48200001873,4699,12,50,сірий,draft
Тестовий світильник 1874,QA-01874,48200001874,5199,13,75,чорний,draft
Тестовий світильник 1875,QA-01875,48200001875,5699,14,100,зелений,draft
Тестовий світильник 1876,QA-01876,48200001876,3699,15,50,сірий,draft
Тестовий світильник 1877,QA-01877,48200001877,4199,16,75,чорний,draft
Тестовий світильник 1878,QA-01878,48200001878,4699,17,100,зелений,draft
Тестовий світильник 1879,QA-01879,48200001879,5199,18,50,сірий,draft
Тестовий світильник 1880,QA-01880,48200001880,5699,19,75,чорний,draft
Тестовий світильник 1881,QA-01881,48200001881,3699,0,100,зелений,draft
Тестовий світильник 1882,QA-01882,48200001882,4199,1,50,сірий,draft
Тестовий світильник 1883,QA-01883,48200001883,4699,2,75,чорний,draft
Тестовий світильник 1884,QA-01884,48200001884,5199,3,100,зелений,draft
Тестовий світильник 1885,QA-01885,48200001885,5699,4,50,сірий,draft
Тестовий світильник 1886,QA-01886,48200001886,3699,5,75,чорний,draft
Тестовий світильник 1887,QA-01887,48200001887,4199,6,100,зелений,draft
Тестовий світильник 1888,QA-01888,48200001888,4699,7,50,сірий,draft
Тестовий світильник 1889,QA-01889,48200001889,5199,8,75,чорний,draft
Тестовий світильник 1890,QA-01890,48200001890,5699,9,100,зелений,draft
Тестовий світильник 1891,QA-01891,48200001891,3699,10,50,сірий,draft
Тестовий світильник 1892,QA-01892,48200001892,4199,11,75,чорний,draft
Тестовий світильник 1893,QA-01893,48200001893,4699,12,100,зелений,draft
Тестовий світильник 1894,QA-01894,48200001894,5199,13,50,сірий,draft
Тестовий світильник 1895,QA-01895,48200001895,5699,14,75,чорний,draft
Тестовий світильник 1896,QA-01896,48200001896,3699,15,100,зелений,draft
Тестовий світильник 1897,QA-01897,48200001897,4199,16,50,сірий,draft
Тестовий світильник 1898,QA-01898,48200001898,4699,17,75,чорний,draft
Тестовий світильник 1899,QA-01899,48200001899,5199,18,100,зелений,draft
Тестовий світильник 1900,QA-01900,48200001900,5699,19,50,сірий,draft
Тестовий світильник 1901,QA-01901,48200001901,3699,0,75,чорний,draft
Тестовий світильник 1902,QA-01902,48200001902,4199,1,100,зелений,draft
Тестовий світильник 1903,QA-01903,48200001903,4699,2,50,сірий,draft
Тестовий світильник 1904,QA-01904,48200001904,5199,3,75,чорний,draft
Тестовий світильник 1905,QA-01905,48200001905,5699,4,100,зелений,draft
Тестовий світильник 1906,QA-01906,48200001906,3699,5,50,сірий,draft
Тестовий світильник 1907,QA-01907,48200001907,4199,6,75,чорний,draft
Тестовий світильник 1908,QA-01908,48200001908,4699,7,100,зелений,draft
Тестовий світильник 1909,QA-01909,48200001909,5199,8,50,сірий,draft
Тестовий світильник 1910,QA-01910,48200001910,5699,9,75,чорний,draft
Тестовий світильник 1911,QA-01911,48200001911,3699,10,100,зелений,draft
Тестовий світильник 1912,QA-01912,48200001912,4199,11,50,сірий,draft
Тестовий світильник 1913,QA-01913,48200001913,4699,12,75,чорний,draft
Тестовий світильник 1914,QA-01914,48200001914,5199,13,100,зелений,draft
Тестовий світильник 1915,QA-01915,48200001915,5699,14,50,сірий,draft
Тестовий світильник 1916,QA-01916,48200001916,3699,15,75,чорний,draft
Тестовий світильник 1917,QA-01917,48200001917,4199,16,100,зелений,draft
Тестовий світильник 1918,QA-01918,48200001918,4699,17,50,сірий,draft
Тестовий світильник 1919,QA-01919,48200001919,5199,18,75,чорний,draft
Тестовий світильник 1920,QA-01920,48200001920,5699,19,100,зелений,draft
Тестовий світильник 1921,QA-01921,48200001921,3699,0,50,сірий,draft
Тестовий світильник 1922,QA-01922,48200001922,4199,1,75,чорний,draft
Тестовий світильник 1923,QA-01923,48200001923,4699,2,100,зелений,draft
Тестовий світильник 1924,QA-01924,48200001924,5199,3,50,сірий,draft
Тестовий світильник 1925,QA-01925,48200001925,5699,4,75,чорний,draft
Тестовий світильник 1926,QA-01926,48200001926,3699,5,100,зелений,draft
Тестовий світильник 1927,QA-01927,48200001927,4199,6,50,сірий,draft
Тестовий світильник 1928,QA-01928,48200001928,4699,7,75,чорний,draft
Тестовий світильник 1929,QA-01929,48200001929,5199,8,100,зелений,draft
Тестовий світильник 1930,QA-01930,48200001930,5699,9,50,сірий,draft
Тестовий світильник 1931,QA-01931,48200001931,3699,10,75,чорний,draft
Тестовий світильник 1932,QA-01932,48200001932,4199,11,100,зелений,draft
Тестовий світильник 1933,QA-01933,48200001933,4699,12,50,сірий,draft
Тестовий світильник 1934,QA-01934,48200001934,5199,13,75,чорний,draft
Тестовий світильник 1935,QA-01935,48200001935,5699,14,100,зелений,draft
Тестовий світильник 1936,QA-01936,48200001936,3699,15,50,сірий,draft
Тестовий світильник 1937,QA-01937,48200001937,4199,16,75,чорний,draft
Тестовий світильник 1938,QA-01938,48200001938,4699,17,100,зелений,draft
Тестовий світильник 1939,QA-01939,48200001939,5199,18,50,сірий,draft
